Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
118,-72.57547958879795,92,0.5520296239393742,0.0005439457095635269,0.8922937228759804,0.07608695652173914,0.25,0.5217391304347826,0.15217391304347827
119,-70.66624556238365,98,0.5492802716530619,0.000541169526546467,0.9311102899792967,0.1326530612244898,0.19387755102040816,0.3979591836734694,0.2755102040816326
120,-31.726167504761904,251,0.5465446123601444,0.0005384075125760762,0.8737565213087927,0.13147410358565736,0.19123505976095617,0.5139442231075697,0.16334661354581673
121,45.21896753166067,1000,0.5438225778634432,0.0005356595953365588,1.0725533418592528,0.15,0.186,0.46,0.204
122,-26.89619978953766,86,0.5411141003054323,0.0005329257028812037,1.0373274197751752,0.12790697674418605,0.1744186046511628,0.45348837209302323,0.2441860465116279
123,-232.86391955279817,256,0.5384191121665459,0.0005302057636305005,1.0656599924228842,0.15625,0.17578125,0.46875,0.19921875
124,80.00024821869651,1000,0.535737546263496,0.0005274997063702652,1.025540402055025,0.163,0.229,0.336,0.272
125,-88.54512999187654,160,0.533069335747597,0.000524807460249776,1.0404405718333547,0.1375,0.225,0.45,0.1875
126,-14.393410127898832,136,0.5304144141030992,0.000522128954779918,1.0199845584929477,0.09558823529411764,0.13970588235294118,0.5735294117647058,0.19117647058823528
127,-170.1400956653219,123,0.5277727151455311,0.0005194641198313376,1.0106577334186118,0.13821138211382114,0.25203252032520324,0.3333333333333333,0.2764227642276423
128,-53.68956554857016,162,0.5251441730200492,0.0005168128856326069,1.1727249351836169,0.19753086419753085,0.1419753086419753,0.5308641975308642,0.12962962962962962
129,-85.05504018994812,200,0.5225287221997962,0.0005141751827683961,1.5113712418323564,0.175,0.14,0.51,0.175
130,-39.30267216557783,155,0.5199262974842676,0.0005115509421776565,1.38016957736224,0.16129032258064516,0.17419354838709677,0.4967741935483871,0.16774193548387098
131,-0.3253532957214986,141,0.5173368339976863,0.0005089400951518125,1.3230095411229548,0.10638297872340426,0.23404255319148937,0.4397163120567376,0.2198581560283688
132,-32.21340553675819,78,0.5147602671873854,0.0005063425733329622,1.2561350427595397,0.1282051282051282,0.21794871794871795,0.4358974358974359,0.21794871794871795
133,40.64729271198374,159,0.512196532822199,0.000503758308712088,1.2666169549028112,0.1069182389937107,0.22012578616352202,0.5220125786163522,0.1509433962264151
134,52.22772326070202,1000,0.5096455669908607,0.0005011872336272758,1.2244493952109636,0.173,0.172,0.224,0.431
135,-29.97768685566632,173,0.5071073061004107,0.0004986292807619435,1.141591369804227,0.16184971098265896,0.2254335260115607,0.42196531791907516,0.1907514450867052
136,-72.30832113821023,172,0.50458168687461,0.0004960843831430785,1.119313085225892,0.14534883720930233,0.1686046511627907,0.5290697674418605,0.1569767441860465
137,71.93754976472634,1000,0.5020686463523638,0.0004935524741394842,1.3199925378970223,0.208,0.181,0.226,0.385
138,15.767943538996832,130,0.49956812188615124,0.0004910334874600353,1.3526511319955514,0.1,0.11538461538461539,0.5846153846153846,0.2
139,-17.663682415437535,157,0.49708005114046383,0.0004885273571519426,1.318952599538822,0.16560509554140126,0.14012738853503184,0.5222929936305732,0.17197452229299362
140,-87.44598253172289,102,0.49460437209025165,0.0004860340175990254,1.2568378501421187,0.24509803921568626,0.1568627450980392,0.4019607843137255,0.19607843137254902
141,-92.05189806184836,145,0.492141023019377,0.00048355340351999445,1.3543997385817619,0.1103448275862069,0.22758620689655173,0.46206896551724136,0.2
142,113.55415841201966,1000,0.48968994251907594,0.0004810854499667421,1.2458534115784359,0.177,0.251,0.268,0.304
143,-10.067231739294058,140,0.4872510694864273,0.000478630092322642,1.1541754476125614,0.15714285714285714,0.20714285714285716,0.39285714285714285,0.24285714285714285
144,104.33527505091817,1000,0.4848243431228297,0.0004761872663008574,1.3813433505255186,0.23,0.27,0.279,0.221
145,-88.87470312917607,176,0.4824097029324856,0.00047375690794265767,1.3867136640494107,0.1534090909090909,0.1875,0.42045454545454547,0.23863636363636365
146,-47.863369954988315,299,0.4800070887208934,0.00047133895361574417,1.2951350267159134,0.12040133779264214,0.16722408026755853,0.5183946488294314,0.1939799331103679
147,-54.79558452617897,122,0.47761644059334696,0.0004689333400125837,1.2626919647434194,0.16393442622950818,0.22131147540983606,0.36885245901639346,0.2459016393442623
148,-2.8330135579549136,169,0.4752376989534421,0.0004665400041487515,1.2240538225507156,0.16568047337278108,0.21301775147928995,0.4319526627218935,0.1893491124260355
149,119.66792635715433,1000,0.4728708045015913,0.0004641588833612816,1.2340209942611637,0.282,0.278,0.224,0.216
150,24.68297342648207,1000,0.4705156982335452,0.0004617899153070266,1.3939758736811945,0.133,0.392,0.308,0.167
151,37.88954946834356,1000,0.4681723214389219,0.00045943303796102536,1.2771453989133046,0.242,0.171,0.236,0.351
152,-33.49135699604638,140,0.46584061569974305,0.00045708818961487873,1.250809459003967,0.14285714285714285,0.18571428571428572,0.4357142857142857,0.2357142857142857
153,61.57200574521331,1000,0.4635205228889778,0.0004547553088751342,1.38913158298884,0.235,0.178,0.329,0.258
154,-24.895295133605345,280,0.4612119851690938,0.00045243433466167824,1.2715621148859013,0.11785714285714285,0.175,0.5535714285714286,0.15357142857142858
155,-22.476061558186444,309,0.4589149449906151,0.00045012520620613735,1.3095180190883657,0.14563106796116504,0.13268608414239483,0.5663430420711975,0.1553398058252427
156,9.071504890001624,1000,0.4566293450906877,0.0004478278630502868,1.2549498039495002,0.156,0.372,0.339,0.133
157,40.328138091287975,1000,0.45435512849165205,0.0004455422450444678,1.321566497850538,0.212,0.168,0.427,0.193
158,-25.942321848074513,194,0.4520922384996226,0.0004432682923460125,1.2656832478864988,0.12371134020618557,0.20103092783505155,0.4690721649484536,0.20618556701030927
159,1.4348955033649489,1000,0.44984061870307446,0.00044100594541767737,1.2779017109948696,0.159,0.161,0.239,0.441
160,-47.32172008946109,80,0.4476002129714371,0.0004387551450260843,1.3318934025136326,0.1625,0.2625,0.4375,0.1375
161,-25.72973521890607,467,0.4453709654536952,0.00043651583224016963,1.2253916411482073,0.11563169164882227,0.17987152034261242,0.5353319057815846,0.16916488222698073
162,-46.15792261846519,336,0.44315282057699623,0.00043428794842964135,1.3393295690029194,0.11904761904761904,0.17857142857142858,0.5029761904761905,0.19940476190476192
163,52.98672304170569,1000,0.4409457230452651,0.000432071435263444,1.2476856358967956,0.216,0.361,0.262,0.161
164,23.796146250003538,1000,0.4387496178378257,0.00042986623470823136,1.2412492847680432,0.231,0.252,0.25,0.267
165,-29.083140227836125,162,0.43656445020802925,0.00042767228902684703,1.2032050383655348,0.14814814814814814,0.17901234567901234,0.4567901234567901,0.21604938271604937
166,-13.77053967489114,409,0.4343901656818896,0.0004254895407768128,1.2994723260120706,0.1393643031784841,0.15158924205378974,0.5452322738386308,0.16381418092909536
167,-78.99402134372184,271,0.4322267100567252,0.0004233179328088246,1.2585545391917607,0.11439114391143912,0.18081180811808117,0.5350553505535055,0.16974169741697417
168,-55.22646658510012,142,0.4300740293998078,0.0004211574082652562,1.1733194140275969,0.11971830985915492,0.14788732394366197,0.5,0.2323943661971831
169,52.9453021720294,1000,0.4279320700470182,0.0004190079105786707,1.1836500300340917,0.312,0.217,0.288,0.183
